Car_Age,Color,Drivetrain,Engine,Sum of Fuel Tank Capacity,Fuel Type,Fuel_ID,Sum of Height,KMGroup,Sum of Kilometer,KMGroup_ID,Sum of Length,Location,Make,Max Power,Model,Max Torque,Owner,Sum of Price,PriceBand,PriceBand_ID,Sum of PricePerKM,Sum of Seating Capacity,Seller Type,Transmission,Transmission_ID,Sum of Width,Year
8,Black,RWD,1950 cc,80,Diesel,D1I1E1,1494,20–50k,48000,G2,5063,Chennai,Mercedes-Benz,192 bhp @ 3800 rpm,E-Class E 220d Expression [2019-2019],400 Nm @ 1600 rpm,Second,4150000,25–50L,PR6,86.46,5,Individual,Automatic,AUT,1860,2017
8,Black,RWD,1995 cc,65,Diesel,D1I1E1,1479,50–100k,51800,G3,4936,Navi Mumbai,BMW,188 bhp @ 4000 rpm,5-Series 520d Luxury Line [2017-2019],400 Nm @ 1750 rpm,Second,2750000,25–50L,PR6,53.09,5,Individual,Automatic,AUT,1868,2017
8,Black,RWD,2755 cc,80,Diesel,D1I1E1,1835,20–50k,44000,G2,4795,Delhi,Toyota,174 bhp @ 3400 rpm,Fortuner 2.8 4x2 AT [2016-2020],450 Nm @ 1600 rpm,Second,2550000,25–50L,PR6,57.95,7,Individual,Automatic,AUT,1855,2017
8,Black,RWD,2993 cc,78,Diesel,D1I1E1,1481,20–50k,42200,G2,5219,Mumbai,BMW,262 bhp @ 4000 rpm,7-Series 730Ld M Sport,620 Nm @ 2000 rpm,First,6900000,50L+,PR7,163.51,4,Individual,Automatic,AUT,1902,2017
8,Black,RWD,4951 cc,61,Petrol,P1E1T1,1391,20–50k,25000,G2,4784,Chennai,Ford,396 bhp @ 6500 rpm,Mustang GT Fastback 5.0L v8,515 Nm @ 4250 rpm,Third,8000000,50L+,PR7,320.00,4,Individual,Automatic,AUT,2080,2017
8,Black,Unknown,1998 cc,44,Petrol,P1E1T1,1414,0–20k,10500,G1,3850,Mumbai,MINI,189 bhp @,Cooper S,280 Nm @ 1250 rpm,First,3200000,25–50L,PR6,304.76,4,Individual,Automatic,AUT,1727,2017
8,Blue,AWD,1968 cc,64,Diesel,D1I1E1,1608,100–150k,110000,G4,4385,Mumbai,Audi,174 bhp @ 4200 rpm,Q3 35 TDI Technology with Navigation,380 Nm @ 1750 rpm,First,1839000,15–25L,PR5,16.72,5,Individual,Automatic,AUT,1831,2017
8,Blue,AWD,1968 cc,64,Diesel,D1I1E1,1608,20–50k,36000,G2,4385,Delhi,Audi,184 bhp @ 3500 rpm,Q3 35 TDI quattro Premium Plus,380 Nm @ 1750 rpm,First,2550000,25–50L,PR6,70.83,5,Individual,Automatic,AUT,1831,2017
8,Blue,AWD,1968 cc,64,Diesel,D1I1E1,1608,50–100k,61643,G3,4385,Dehradun,Audi,174 bhp @ 4200 rpm,Q3 35 TDI Premium + Sunroof,380 Nm @ 1750 rpm,First,2375000,15–25L,PR5,38.53,5,Individual,Automatic,AUT,1831,2017
8,Blue,AWD,2993 cc,44,Diesel,D1I1E1,1762,50–100k,68690,G3,4886,Hyderabad,BMW,258 bhp @ 4000 rpm,X5 xDrive 30d M Sport,560 Nm @ 1500 rpm,First,5500000,50L+,PR7,80.07,5,Corporate,Automatic,AUT,1938,2017
8,Blue,FWD,1197 cc,32,Petrol,P1E1T1,1595,20–50k,22000,G2,3700,Delhi,Maruti Suzuki,82 bhp @ 6000 rpm,Ignis Zeta 1.2 AMT,113 Nm @ 4200 rpm,First,545000,5–10L,PR3,24.77,5,Individual,Automatic,AUT,1690,2017
8,Blue,FWD,1197 cc,43,Petrol,P1E1T1,1520,20–50k,35000,G2,3765,Kolkata,Hyundai,81 bhp @ 6000 rpm,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],114 Nm @ 4000 rpm,First,400000,2–5L,PR2,11.43,5,Individual,Manual,MAN,1660,2017
8,Blue,FWD,1197 cc,37,Petrol,P1E1T1,1500,20–50k,35000,G2,3995,Mumbai,Maruti Suzuki,83 bhp @ 6000 rpm,Baleno Alpha 1.2 AT,115 Nm @ 4000 rpm,Third,595000,5–10L,PR3,17.00,5,Individual,Automatic,AUT,1745,2017
8,Blue,FWD,1197 cc,74,Petrol,P1E1T1,3000,20–50k,75616,G2,7990,Pune,Maruti Suzuki,83 bhp @ 6000 rpm,Baleno Zeta 1.2 AT,115 Nm @ 4000 rpm,First,1335000,5–10L,PR3,35.45,10,Individual,Automatic,AUT,3490,2017
8,Blue,FWD,1248 cc,37,Diesel,D1I1E1,1500,20–50k,48000,G2,3995,Delhi,Maruti Suzuki,74 bhp @ 4000 rpm,Baleno Alpha 1.3,190 Nm @ 2000 rpm,First,665000,5–10L,PR3,13.85,5,Individual,Manual,MAN,1745,2017
8,Blue,FWD,1248 cc,37,Diesel,D1I1E1,1515,20–50k,36000,G2,3995,Patna,Maruti Suzuki,74 bhp @ 4000 rpm,DZire VDi,190 Nm @ 2000 rpm,First,630000,5–10L,PR3,17.50,5,Individual,Manual,MAN,1735,2017
8,Blue,FWD,1368 cc,60,Petrol,P1E1T1,1640,50–100k,70000,G3,4395,Chennai,Jeep,160 bhp @ 5500 rpm,Compass Limited 1.4 Petrol AT [2017-2020],250 Nm @ 2500 rpm,First,1350000,10–15L,PR4,19.29,5,Individual,Automatic,AUT,1818,2017
8,Blue,FWD,1373 cc,43,Petrol,P1E1T1,1485,0–20k,20000,G1,4490,Mumbai,Maruti Suzuki,91 bhp @ 6000 rpm,Ciaz Zeta 1.4 AT,130 Nm @ 4000 rpm,First,785000,5–10L,PR3,39.25,5,Individual,Automatic,AUT,1730,2017
8,Blue,FWD,1373 cc,43,Petrol,P1E1T1,1485,20–50k,31000,G2,4490,Mumbai,Maruti Suzuki,91 bhp @ 6000 rpm,Ciaz Zeta 1.4 AT,130 Nm @ 4000 rpm,First,741000,5–10L,PR3,23.90,5,Individual,Automatic,AUT,1730,2017
8,Blue,FWD,1598 cc,48,Diesel,D1I1E1,1590,50–100k,52836,G3,4300,Ahmedabad,Maruti Suzuki,118 bhp @ 3750 rpm,S-Cross Zeta 1.6,320 Nm @ 1750 rpm,First,800000,5–10L,PR3,15.14,5,Individual,Manual,MAN,1765,2017
8,Blue,FWD,1968 cc,50,Diesel,D1I1E1,1416,50–100k,64000,G3,4456,Chennai,Audi,141 bhp @ 3500 rpm,A3 35 TDI Premium,320 Nm @ 1750 rpm,First,2600000,25–50L,PR6,40.63,5,Individual,Automatic,AUT,1796,2017
8,Blue,FWD,1968 cc,64,Diesel,D1I1E1,1608,50–100k,85000,G3,4385,Chennai,Audi,150 bhp @ 3500 rpm,Q3 30 TDI Premium FWD,340 Nm @ 1750 rpm,Second,1970000,15–25L,PR5,23.18,5,Individual,Automatic,AUT,1831,2017
8,Blue,FWD,1968 cc,75,Diesel,D1I1E1,1455,50–100k,81802,G3,4933,Nashik,Audi,190 bhp @ 3800 rpm,A6 35 TDI Matrix,400 Nm @ 1750 rpm,Second,2400000,15–25L,PR5,29.34,5,Individual,Automatic,AUT,1874,2017
8,Blue,FWD,1984 cc,60,Diesel,D1I1E1,1458,0–20k,14000,G1,4370,Delhi,Volvo,150 bhp @ 3500 rpm,V40 D3 R-Design,350 Nm @ 1500 rpm,First,1798999,15–25L,PR5,128.50,5,Individual,Automatic,AUT,1783,2017
8,Blue,FWD,1995 cc,51,Diesel,D1I1E1,1612,20–50k,41000,G2,4439,Hyderabad,BMW,188 bhp @ 4000 rpm,X1 sDrive20d Expedition,400 Nm @ 1750 rpm,First,2600000,25–50L,PR6,63.41,5,Individual,Automatic,AUT,1821,2017
8,Blue,FWD,1999 cc,62,Petrol,P1E1T1,1660,50–100k,86000,G3,4475,Bangalore,Hyundai,153 bhp @ 6200 rpm,Tucson GL 2WD AT Petrol,192 Nm @ 4000 rpm,First,1595000,15–25L,PR5,18.55,5,Individual,Automatic,AUT,1850,2017
8,Blue,RWD,1995 cc,65,Diesel,D1I1E1,1464,20–50k,41296,G2,4899,Mumbai,BMW,190 bhp @ 4000 rpm,5-Series 520d M Sport,400 Nm @ 1750 rpm,First,3300000,25–50L,PR6,79.91,5,Individual,Automatic,AUT,2094,2017
8,Blue,RWD,1999 cc,56,Diesel,D1I1E1,1416,20–50k,29999,G2,4795,Bangalore,Jaguar,177 bhp @ 4000 rpm,XE Prestige Diesel,430 Nm @ 1750 rpm,First,3299000,25–50L,PR6,109.97,5,Individual,Automatic,AUT,1967,2017
8,Blue,RWD,2179 cc,60,Diesel,D1I1E1,1791,50–100k,95785,G3,4788,Hyderabad,Tata,154 bhp @ 4000 rpm,Hexa XTA 4x2 7 STR,400 Nm @ 1700 rpm,First,1200000,10–15L,PR4,12.53,7,Individual,Automatic,AUT,1903,2017
8,Blue,RWD,2179 cc,60,Diesel,D1I1E1,1791,50–100k,88757,G3,4788,Indore,Tata,154 bhp @ 4000 rpm,Hexa XT 4x2 6 STR,400 Nm @ 1700 rpm,Second,1050000,10–15L,PR4,11.83,6,Individual,Manual,MAN,1903,2017
8,Bronze,FWD,1198 cc,45,Petrol,P1E1T1,1483,50–100k,55000,G3,3995,Pune,Volkswagen,74 bhp @ 5400 rpm,Ameo Highline1.2L (P) [2016-2018],110 Nm @ 3750 rpm,First,625000,5–10L,PR3,11.36,5,Individual,Manual,MAN,1682,2017
8,Bronze,FWD,1498 cc,40,Diesel,D1I1E1,1495,100–150k,132683,G4,4440,Kolkata,Honda,99 bhp @ 3600 rpm,City S Diesel,200 Nm @ 1750 rpm,First,250000,2–5L,PR2,1.88,5,Individual,Manual,MAN,1695,2017
8,Bronze,FWD,799 cc,28,Petrol,P1E1T1,1478,0–20k,15507,G1,3679,Pune,Renault,53 bhp @ 5678 rpm,Kwid RXT [2015-2019],72 Nm @ 4386 rpm,First,315000,2–5L,PR2,20.31,5,Individual,Manual,MAN,1579,2017
8,Bronze,FWD,799 cc,28,Petrol,P1E1T1,1478,0–20k,15507,G1,3679,Thane,Renault,53 bhp @ 5678 rpm,Kwid RXT [2015-2019],72 Nm @ 4386 rpm,First,315000,2–5L,PR2,20.31,5,Individual,Manual,MAN,1579,2017
8,Bronze,FWD,799 cc,28,Petrol,P1E1T1,1478,20–50k,23700,G2,3679,Mysore,Renault,53 bhp @ 5678 rpm,Kwid RXT [2015-2019],72 Nm @ 4386 rpm,First,419000,2–5L,PR2,17.68,5,Individual,Manual,MAN,1579,2017
8,Bronze,RWD,2393 cc,55,Diesel,D1I1E1,1795,100–150k,112000,G4,4735,Hyderabad,Toyota,148 bhp @ 3400 rpm,Innova 2.4 VX 7 STR [2016-2020],343 Nm @ 1400 rpm,First,2100000,15–25L,PR5,18.75,7,Individual,Manual,MAN,1830,2017
8,Bronze,RWD,2393 cc,55,Diesel,D1I1E1,1795,20–50k,29000,G2,4735,Mysore,Toyota,148 bhp @ 3400 rpm,Innova 2.4 VX 7 STR [2016-2020],343 Nm @ 1400 rpm,First,2175000,15–25L,PR5,75.00,7,Individual,Manual,MAN,1830,2017
8,Bronze,RWD,2494 cc,65,Petrol,P1E1T1,1450,20–50k,31059,G2,4915,Bangalore,Lexus,202 bhp @ 5700 rpm,ES 300h,213 Nm @ 4500 rpm,First,3900000,25–50L,PR6,125.57,5,Individual,Automatic,AUT,1820,2017
8,Brown,FWD,1197 cc,37,Petrol,P1E1T1,1500,50–100k,68000,G3,3995,Noida,Maruti Suzuki,83 bhp @ 6000 rpm,Baleno Zeta 1.2,115 Nm @ 4000 rpm,First,561000,5–10L,PR3,8.25,5,Individual,Manual,MAN,1745,2017
8,Brown,FWD,1198 cc,35,Petrol,P1E1T1,1490,20–50k,34000,G2,3995,Lucknow,Datsun,67 bhp @ 5000 rpm,Go Plus T,104 Nm @ 4000 rpm,First,335000,2–5L,PR2,9.85,7,Individual,Manual,MAN,1635,2017
8,Brown,FWD,1199 cc,40,Petrol,P1E1T1,1601,20–50k,23798,G2,3999,Ahmedabad,Honda,89 bhp @ 6000 rpm,WR-V S MT Petrol,110 Nm @ 4800 rpm,First,625000,5–10L,PR3,26.26,5,Individual,Manual,MAN,1734,2017
8,Brown,FWD,1199 cc,40,Petrol,P1E1T1,1544,20–50k,24003,G2,3955,Bangalore,Honda,89 bhp @ 6000 rpm,Jazz V Petrol,110 Nm @ 4800 rpm,First,655000,5–10L,PR3,27.29,5,Individual,Manual,MAN,1694,2017
8,Brown,FWD,1199 cc,40,Petrol,P1E1T1,1544,20–50k,48650,G2,3955,Mumbai,Honda,89 bhp @ 6000 rpm,Jazz V AT Petrol,110 Nm @ 4800 rpm,First,675000,5–10L,PR3,13.87,5,Individual,Automatic,AUT,1694,2017
8,Brown,FWD,1199 cc,40,Petrol,P1E1T1,1544,50–100k,92270,G3,3955,Mumbai,Honda,89 bhp @ 6000 rpm,Jazz VX Petrol,110 Nm @ 4800 rpm,First,570000,5–10L,PR3,6.18,5,Individual,Manual,MAN,1694,2017
8,Brown,FWD,1199 cc,40,Petrol,P1E1T1,1544,50–100k,99000,G3,3955,Noida,Honda,89 bhp @ 6000 rpm,Jazz V AT Petrol,110 Nm @ 4800 rpm,First,595000,5–10L,PR3,6.01,5,Individual,Automatic,AUT,1694,2017
8,Brown,FWD,1248 cc,48,Diesel,D1I1E1,1590,100–150k,125372,G4,4300,Coimbatore,Maruti Suzuki,89 bhp @ 4000 rpm,S-Cross Sigma 1.3,200 Nm @ 1750 rpm,First,675000,5–10L,PR3,5.38,5,Individual,Manual,MAN,1765,2017
8,Brown,FWD,1248 cc,48,Diesel,D1I1E1,1595,50–100k,52245,G3,4300,Pune,Maruti Suzuki,89 bhp @ 4000 rpm,S-Cross Alpha 1.3,200 Nm @ 1750 rpm,First,795000,5–10L,PR3,15.22,5,Individual,Manual,MAN,1785,2017
8,Brown,FWD,1248 cc,43,Diesel,D1I1E1,1485,50–100k,86000,G3,4490,Yamunanagar,Maruti Suzuki,89 bhp @ 4000 rpm,Ciaz Delta 1.3 Hybrid,200 Nm @ 1750 rpm,Second,600000,5–10L,PR3,6.98,5,Individual,Manual,MAN,1730,2017
8,Brown,FWD,1373 cc,43,Petrol,P1E1T1,1485,50–100k,64000,G3,4490,Ranchi,Maruti Suzuki,91 bhp @ 6000 rpm,Ciaz Delta 1.4 MT,130 Nm @ 4000 rpm,First,565000,5–10L,PR3,8.83,5,Individual,Manual,MAN,1730,2017
8,Brown,FWD,1498 cc,52,Diesel,D1I1E1,1647,50–100k,92000,G3,3998,Agra,Ford,99 bhp @ 3750 rpm,Ecosport Titanium 1.5L TDCi,205 Nm @ 1750 rpm,First,620000,5–10L,PR3,6.74,5,Individual,Manual,MAN,1765,2017
8,Brown,FWD,1968 cc,66,Diesel,D1I1E1,1483,50–100k,82900,G3,4861,Coimbatore,Skoda,174 bhp @ 3600 rpm,Superb L&K TDI AT,350 Nm @ 1500 rpm,First,2500000,15–25L,PR5,30.16,5,Individual,Automatic,AUT,1864,2017
8,Brown,FWD,2494 cc,70,Petrol,P1E1T1,1480,20–50k,47000,G2,4825,Delhi,Toyota,179 bhp @ 6000 rpm,Camry 2.5L AT,233 Nm @ 4100 rpm,First,2345000,15–25L,PR5,49.89,5,Individual,Automatic,AUT,1825,2017
8,Brown,RWD,1995 cc,63,Diesel,D1I1E1,1545,20–50k,29000,G2,4454,Bangalore,BMW,184 bhp @ 4000 rpm,X1 sDrive20d xLine,350 Nm @ 1750 rpm,Second,2800000,25–50L,PR6,96.55,5,Individual,Automatic,AUT,2044,2017
8,Brown,RWD,2143 cc,66,Diesel,D1I1E1,1442,50–100k,70000,G3,4686,Pune,Mercedes-Benz,168 bhp @ 3000 rpm,C-Class C 220 CDI Avantgarde,400 Nm @ 1400 rpm,Second,2650000,25–50L,PR6,37.86,5,Individual,Automatic,AUT,1810,2017
8,Brown,RWD,2494 cc,65,Petrol,P1E1T1,1450,20–50k,31059,G2,4915,Bangalore,Lexus,202 bhp @ 5700 rpm,ES 300h,213 Nm @ 4500 rpm,First,4375000,25–50L,PR6,140.86,5,Individual,Automatic,AUT,1820,2017
8,Gold,FWD,1199 cc,40,Petrol,P1E1T1,1601,50–100k,53580,G3,3999,Kolkata,Honda,89 bhp @ 6000 rpm,WR-V VX MT Petrol,110 Nm @ 4800 rpm,First,575000,5–10L,PR3,10.73,5,Individual,Manual,MAN,1734,2017
8,Gold,FWD,1248 cc,48,Diesel,D1I1E1,1640,50–100k,64000,G3,3995,Kolkata,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza ZDi Plus,200 Nm @ 1750 rpm,First,725000,5–10L,PR3,11.33,5,Individual,Manual,MAN,1790,2017
8,Green,AWD,2498 cc,60,Diesel,D1I1E1,1930,50–100k,79000,G3,3920,Mysore,Mahindra,105@3800,Thar CRDe 4x4 Non AC,247@1800,First,1035000,10–15L,PR4,13.10,7,Individual,Manual,MAN,1710,2017
8,Green,RWD,1493 cc,44,Diesel,D1I1E1,1880,50–100k,92000,G3,3995,Lucknow,Mahindra,70 bhp @ 3600 rpm,Bolero Power Plus ZLX [2016-2019],195 Nm @ 1400 rpm,First,665000,5–10L,PR3,7.23,7,Individual,Manual,MAN,1745,2017
8,Grey,AWD,2755 cc,80,Diesel,D1I1E1,1835,100–150k,110000,G4,4795,Chandigarh,Toyota,174 bhp @ 3400 rpm,Fortuner 2.8 4x4 AT [2016-2020],450 Nm @ 1600 rpm,First,3200000,25–50L,PR6,29.09,7,Individual,Automatic,AUT,1855,2017
8,Grey,AWD,2755 cc,80,Diesel,D1I1E1,1835,50–100k,65000,G3,4795,Gurgaon,Toyota,174 bhp @ 3400 rpm,Fortuner 2.8 4x4 AT [2016-2020],450 Nm @ 1600 rpm,First,2690000,25–50L,PR6,41.38,7,Individual,Automatic,AUT,1855,2017
8,Grey,AWD,2967 cc,75,Diesel,D1I1E1,1740,20–50k,45000,G2,5052,Pune,Audi,245 bhp @ 2910 rpm,Q7 45 TDI Technology Pack,600 Nm @ 1500 rpm,Second,5200000,50L+,PR7,115.56,7,Individual,Automatic,AUT,1968,2017
8,Grey,FWD,1197 cc,43,Petrol,P1E1T1,1520,20–50k,29000,G2,3765,Bangalore,Hyundai,81 bhp @ 6000 rpm,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],114 Nm @ 4000 rpm,First,560000,5–10L,PR3,19.31,5,Individual,Manual,MAN,1660,2017
8,Grey,FWD,1197 cc,45,Petrol,P1E1T1,1469,20–50k,41417,G2,3971,Bangalore,Volkswagen,103 bhp @ 5000 rpm,Polo GT TSI,175 Nm @ 1500 rpm,First,944999,5–10L,PR3,22.82,5,Individual,Automatic,AUT,1682,2017
8,Grey,FWD,1197 cc,45,Petrol,P1E1T1,1505,20–50k,47000,G2,3985,Delhi,Hyundai,82 bhp @ 6000 rpm,Elite i20 Magna 1.2 [2016-2017],115 Nm @ 4000 rpm,First,585000,5–10L,PR3,12.45,5,Individual,Manual,MAN,1734,2017
8,Grey,FWD,1197 cc,37,Petrol,P1E1T1,1500,20–50k,34908,G2,3995,Mumbai,Maruti Suzuki,83 bhp @ 6000 rpm,Baleno Delta 1.2,115 Nm @ 4000 rpm,First,535000,5–10L,PR3,15.33,5,Corporate,Manual,MAN,1745,2017
8,Grey,FWD,1197 cc,43,Petrol,P1E1T1,1520,50–100k,61400,G3,3765,Aurangabad,Hyundai,81 bhp @ 6000 rpm,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],114 Nm @ 4000 rpm,First,550000,5–10L,PR3,8.96,5,Individual,Manual,MAN,1660,2017
8,Grey,FWD,1197 cc,42,Petrol,P1E1T1,1555,50–100k,69000,G3,3995,Faridabad,Maruti Suzuki,83 bhp @ 6000 rpm,Swift DZire LXI (O),115 Nm @ 4000 rpm,First,421000,2–5L,PR2,6.10,5,Individual,Manual,MAN,1695,2017
8,Grey,FWD,1197 cc,42,Petrol,P1E1T1,1530,50–100k,65000,G3,3850,Kanpur,Maruti Suzuki,83 bhp @ 6000 rpm,Swift LXi,115 Nm @ 4000 rpm,First,450000,2–5L,PR2,6.92,5,Individual,Manual,MAN,1695,2017
8,Grey,FWD,1198 cc,35,Petrol,P1E1T1,1505,50–100k,87150,G3,3990,Pune,Honda,87 bhp @ 6000 rpm,Amaze 1.2 VX i-VTEC,109 Nm @ 4500 rpm,First,505000,5–10L,PR3,5.79,5,Corporate,Manual,MAN,1680,2017
8,Grey,FWD,1199 cc,40,Petrol,P1E1T1,1544,20–50k,45000,G2,3955,Delhi,Honda,89 bhp @ 6000 rpm,Jazz V Petrol,110 Nm @ 4800 rpm,First,565000,5–10L,PR3,12.56,5,Individual,Manual,MAN,1694,2017
8,Grey,FWD,1248 cc,42,Diesel,D1I1E1,1530,100–150k,140000,G4,3850,Warangal,Maruti Suzuki,74 bhp @ 4000 rpm,Swift VDi,190 Nm @ 2000 rpm,First,500000,2–5L,PR2,3.57,5,Individual,Manual,MAN,1695,2017
8,Grey,FWD,1248 cc,45,Diesel,D1I1E1,1685,50–100k,68000,G3,4296,Delhi,Maruti Suzuki,89 bhp @ 4000 rpm,Ertiga ZDI + SHVS,200 Nm @ 1750 rpm,First,765000,5–10L,PR3,11.25,7,Individual,Manual,MAN,1695,2017
8,Grey,FWD,1373 cc,45,Petrol,P1E1T1,1685,0–20k,9000,G1,4296,Delhi,Maruti Suzuki,94 bhp @ 6000 rpm,Ertiga LXI,130 Nm @ 4000 rpm,First,795000,5–10L,PR3,88.33,7,Individual,Manual,MAN,1695,2017
8,Grey,FWD,1373 cc,43,Petrol,P1E1T1,1485,50–100k,73315,G3,4490,Pune,Maruti Suzuki,91 bhp @ 6000 rpm,Ciaz ZXi,130 Nm @ 4000 rpm,First,675000,5–10L,PR3,9.21,5,Individual,Manual,MAN,1730,2017
8,Grey,FWD,1497 cc,40,Petrol,P1E1T1,1495,20–50k,38000,G2,4440,Ahmedabad,Honda,117 bhp @ 6600 rpm,City V CVT Petrol [2017-2019],145 Nm @ 4600 rpm,Second,761000,5–10L,PR3,20.03,5,Individual,Automatic,AUT,1695,2017
8,Grey,FWD,1497 cc,40,Petrol,P1E1T1,1495,20–50k,47255,G2,4440,Ahmedabad,Honda,117 bhp @ 6600 rpm,City VX Petrol [2017-2019],145 Nm @ 4600 rpm,First,850000,5–10L,PR3,17.99,5,Individual,Manual,MAN,1695,2017
8,Grey,FWD,1497 cc,40,Petrol,P1E1T1,1495,20–50k,49013,G2,4440,Mumbai,Honda,117 bhp @ 6600 rpm,City V CVT Petrol [2017-2019],145 Nm @ 4600 rpm,First,865000,5–10L,PR3,17.65,5,Individual,Automatic,AUT,1695,2017
8,Grey,FWD,1498 cc,52,Diesel,D1I1E1,1708,50–100k,75000,G3,3999,Mumbai,Ford,99 bhp @ 3750 rpm,Ecosport Titanium+ 1.5L TDCi,205 Nm @ 1750 rpm,First,699000,5–10L,PR3,9.32,5,Individual,Manual,MAN,1765,2017
8,Grey,FWD,1582 cc,43,Diesel,D1I1E1,1475,50–100k,57000,G3,4375,Bangalore,Hyundai,126 bhp @ 4000 rpm,Verna 1.6 CRDI SX,260 Nm @ 1900 rpm,Second,855000,5–10L,PR3,15.00,5,Individual,Manual,MAN,1700,2017
8,Grey,FWD,1582 cc,60,Diesel,D1I1E1,1630,50–100k,66602,G3,4270,Mumbai,Hyundai,126 bhp @ 4000 rpm,Creta SX Plus 1.6 AT CRDI,265 Nm @ 1900 rpm,First,1150000,10–15L,PR4,17.27,5,Individual,Automatic,AUT,1780,2017
8,Grey,FWD,1591 cc,60,Petrol,P1E1T1,1630,20–50k,29401,G2,4270,Mumbai,Hyundai,122 bhp @ 6400 rpm,Creta SX Plus 1.6  Petrol,154 Nm @ 4850 rpm,First,925000,5–10L,PR3,31.46,5,Individual,Manual,MAN,1780,2017
8,Grey,FWD,1591 cc,60,Petrol,P1E1T1,1630,20–50k,49000,G2,4270,Pune,Hyundai,122 bhp @ 6400 rpm,Creta E Plus 1.6 Petrol,154 Nm @ 4850 rpm,First,890000,5–10L,PR3,18.16,5,Individual,Manual,MAN,1780,2017
8,Grey,FWD,1598 cc,48,Diesel,D1I1E1,1590,100–150k,114000,G4,4300,Faridabad,Maruti Suzuki,118 bhp @ 3750 rpm,S-Cross Alpha 1.6,320 Nm @ 1750 rpm,First,749000,5–10L,PR3,6.57,5,Individual,Manual,MAN,1765,2017
8,Grey,FWD,1598 cc,48,Diesel,D1I1E1,1590,50–100k,63000,G3,4300,Delhi,Maruti Suzuki,118 bhp @ 3750 rpm,S-Cross Delta 1.6,320 Nm @ 1750 rpm,First,640000,5–10L,PR3,10.16,5,Individual,Manual,MAN,1765,2017
8,Grey,FWD,1798 cc,50,Petrol,P1E1T1,1476,20–50k,28600,G2,4659,Mumbai,Skoda,177 bhp @ 4500 rpm,Octavia 1.8 TSI Ambition Plus AT,250 Nm @ 1250 rpm,First,1685000,15–25L,PR5,58.92,5,Individual,Automatic,AUT,1814,2017
8,Grey,FWD,1798 cc,50,Petrol,P1E1T1,1476,20–50k,28000,G2,4670,Mumbai,Skoda,177 bhp @ 5100 rpm,Octavia 1.8 TSI Style Plus AT [2017],250 Nm @ 1250 rpm,First,1495000,10–15L,PR4,53.39,5,Individual,Automatic,AUT,1814,2017
8,Grey,FWD,998 cc,35,CNG,C1NG1,1700,20–50k,43000,G2,3599,Agra,Maruti Suzuki,58 bhp @ 6200 rpm,Wagon R LXI CNG,77 Nm @ 3500 rpm,First,400000,2–5L,PR2,9.30,5,Individual,Manual,MAN,1495,2017
8,Grey,FWD,998 cc,60,CNG,C1NG1,1475,50–100k,63200,G3,3545,Pimpri-Chinchwad,Maruti Suzuki,58 bhp @ 6000 rpm,Alto LXi CNG [2014-2018],78 Nm @ 3500 rpm,First,330000,2–5L,PR2,5.22,4,Individual,Manual,MAN,1490,2017
8,Grey,FWD,998 cc,35,Petrol,P1E1T1,1475,0–20k,16800,G1,3545,Mumbai,Maruti Suzuki,67 bhp @ 6000 rpm,Alto VXi [2014-2019],90 Nm @ 3500 rpm,First,369000,2–5L,PR2,21.96,5,Individual,Manual,MAN,1490,2017
8,Grey,FWD,999 cc,28,Petrol,P1E1T1,1478,20–50k,45000,G2,3679,Bhubaneswar,Renault,67 bhp @ 5500 rpm,Kwid CLIMBER 1.0 [2017-2019],91 Nm @ 4250 rpm,UnRegistered Car,375000,2–5L,PR2,8.33,5,Individual,Manual,MAN,1579,2017
8,Grey,FWD,999 cc,28,Petrol,P1E1T1,1478,20–50k,43000,G2,3679,Hyderabad,Renault,67 bhp @ 5500 rpm,Kwid 1.0 RXT [2016-2019],91 Nm @ 4250 rpm,UnRegistered Car,420000,2–5L,PR2,9.77,5,Individual,Manual,MAN,1579,2017
8,Grey,RWD,2755 cc,55,Diesel,D1I1E1,1795,20–50k,45000,G2,4735,Mumbai,Toyota,172 bhp @ 3400 rpm,Innova 2.8 ZX AT 7 STR [2016-2020],360 Nm @ 1200 rpm,First,2150000,15–25L,PR5,47.78,7,Individual,Automatic,AUT,1830,2017
8,Maroon,FWD,1198 cc,35,Petrol,P1E1T1,1505,20–50k,38700,G2,3990,Meerut,Honda,87 bhp @ 6000 rpm,Amaze 1.2 SX i-VTEC,109 Nm @ 4500 rpm,First,540000,5–10L,PR3,13.95,5,Individual,Manual,MAN,1680,2017
8,Maroon,FWD,1248 cc,48,Diesel,D1I1E1,1640,50–100k,70000,G3,3995,Dak. Kannada,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza ZDi,200 Nm @ 1750 rpm,Second,890000,5–10L,PR3,12.71,5,Individual,Manual,MAN,1790,2017
8,Maroon,FWD,1248 cc,48,Diesel,D1I1E1,1640,50–100k,61000,G3,3995,Kanpur,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza VDi (O) [2016-2018],200 Nm @ 1750 rpm,First,640000,5–10L,PR3,10.49,5,Individual,Manual,MAN,1790,2017
